"chr" "annot" "type" "start" "end" "name" "Fe" "Cu" "Zn" "Mn" "N"
"568" "Chr4" "TAIR10" "gene" 10391965 10393991 "AT4G18975" NA NA 1 NA NA
"569" "Chr4" "TAIR10" "gene" 10398918 10399512 "AT4G18980" NA NA 1 NA NA
"570" "Chr4" "TAIR10" "gene" 10401910 10404248 "AT4G18990" NA NA 1 NA NA
"571" "Chr4" "TAIR10" "gene" 10382856 10388539 "AT4G18960" NA NA 1 NA NA
"572" "Chr4" "TAIR10" "gene" 10388722 10390991 "AT4G18970" NA NA 1 NA NA
"573" "Chr4" "TAIR10" "gene" 10391965 10393991 "AT4G18975" NA NA 1 NA NA
"574" "Chr4" "TAIR10" "gene" 10398918 10399512 "AT4G18980" NA NA 1 NA NA
"575" "Chr4" "TAIR10" "gene" 10401910 10404248 "AT4G18990" NA NA 1 NA NA
"576" "Chr4" "TAIR10" "gene" 10382856 10388539 "AT4G18960" NA NA 1 NA NA
"577" "Chr4" "TAIR10" "gene" 10388722 10390991 "AT4G18970" NA NA 1 NA NA
"578" "Chr4" "TAIR10" "gene" 10391965 10393991 "AT4G18975" NA NA 1 NA NA
"579" "Chr4" "TAIR10" "gene" 10398918 10399512 "AT4G18980" NA NA 1 NA NA
"580" "Chr4" "TAIR10" "gene" 10401910 10404248 "AT4G18990" NA NA 1 NA NA
"581" "Chr4" "TAIR10" "gene" 10382856 10388539 "AT4G18960" NA NA 1 NA NA
"582" "Chr4" "TAIR10" "gene" 10388722 10390991 "AT4G18970" NA NA 1 NA NA
"583" "Chr4" "TAIR10" "gene" 10391965 10393991 "AT4G18975" NA NA 1 NA NA
"584" "Chr4" "TAIR10" "gene" 10398918 10399512 "AT4G18980" NA NA 1 NA NA
"585" "Chr4" "TAIR10" "gene" 10401910 10404248 "AT4G18990" NA NA 1 NA NA
"586" "Chr4" "TAIR10" "gene" 10405503 10407339 "AT4G19000" NA NA 1 NA NA
"587" "Chr4" "TAIR10" "gene" 10407440 10409012 "AT4G19003" NA NA 1 NA NA
"588" "Chr4" "TAIR10" "gene" 10409183 10411465 "AT4G19006" NA NA 1 NA NA
"589" "Chr4" "TAIR10" "gene" 10411490 10414249 "AT4G19010" NA NA 1 NA NA
"590" "Chr4" "TAIR10" "gene" 10414526 10421209 "AT4G19020" NA NA 1 NA NA
"591" "Chr4" "TAIR10" "gene" 10421525 10423487 "AT4G19030" NA NA 1 NA NA
"592" "Chr4" "TAIR10" "gene" 10427807 10428516 "AT4G19035" NA NA 1 NA NA
"593" "Chr4" "TAIR10" "gene" 10430009 10430998 "AT4G19038" NA NA 1 NA NA
"594" "Chr4" "TAIR10" "gene" 10431520 10437431 "AT4G19040" NA NA 1 NA NA
"595" "Chr4" "TAIR10" "gene" 10438024 10439900 "AT4G19045" NA NA 1 NA NA
"596" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"597" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"598" "Chr4" "TAIR10" "gene" 10438024 10439900 "AT4G19045" NA NA 1 NA NA
"599" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"600" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"601" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"602" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"603" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"604" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"605" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"606" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"607" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"608" "Chr4" "TAIR10" "gene" 10438024 10439900 "AT4G19045" NA NA 1 NA NA
"609" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"610" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"611" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"612" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"613" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"614" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"615" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"616" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"617" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"618" "Chr4" "TAIR10" "gene" 10438024 10439900 "AT4G19045" NA NA 1 NA NA
"619" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"620" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"621" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"622" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"623" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"624" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"625" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"626" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"627" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"628" "Chr4" "TAIR10" "gene" 10438024 10439900 "AT4G19045" NA NA 1 NA NA
"629" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"630" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"631" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"632" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"633" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"634" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"635" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"636" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"637" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"638" "Chr4" "TAIR10" "gene" 10438024 10439900 "AT4G19045" NA NA 1 NA NA
"639" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"640" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"641" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"642" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"643" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"644" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"645" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"646" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"647" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"648" "Chr4" "TAIR10" "gene" 10438024 10439900 "AT4G19045" NA NA 1 NA NA
"649" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"650" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"651" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"652" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"653" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"654" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"655" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"656" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"657" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"658" "Chr4" "TAIR10" "gene" 10438024 10439900 "AT4G19045" NA NA 1 NA NA
"659" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"660" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"661" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"662" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"663" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"664" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"665" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"666" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"667" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"668" "Chr4" "TAIR10" "gene" 10438024 10439900 "AT4G19045" NA NA 1 NA NA
"669" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"670" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"671" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"672" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"673" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"674" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"675" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"676" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"677" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"678" "Chr4" "TAIR10" "gene" 10438024 10439900 "AT4G19045" NA NA 1 NA NA
"679" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"680" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"681" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"682" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"683" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"684" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"685" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"686" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"687" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"688" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"689" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"690" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"691" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"692" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"693" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"694" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"695" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"696" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"697" "Chr4" "TAIR10" "gene" 10460295 10464174 "AT4G19120" NA NA 1 NA NA
"698" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"699" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"700" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"701" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"702" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"703" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"704" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"705" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"706" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"707" "Chr4" "TAIR10" "gene" 10460295 10464174 "AT4G19120" NA NA 1 NA NA
"708" "Chr4" "TAIR10" "gene" 10439984 10444121 "AT4G19050" NA NA 1 NA NA
"709" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"710" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"711" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"712" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"713" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"714" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"715" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"716" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"717" "Chr4" "TAIR10" "gene" 10460295 10464174 "AT4G19120" NA NA 1 NA NA
"718" "Chr4" "TAIR10" "gene" 10444916 10446300 "AT4G19060" NA NA 1 NA NA
"719" "Chr4" "TAIR10" "gene" 10446340 10448190 "AT4G19070" NA NA 1 NA NA
"720" "Chr4" "TAIR10" "gene" 10448813 10449796 "AT4G19080" NA NA 1 NA NA
"721" "Chr4" "TAIR10" "gene" 10449900 10452757 "AT4G19090" NA NA 1 NA NA
"722" "Chr4" "TAIR10" "gene" 10452889 10453521 "AT4G19095" NA NA 1 NA NA
"723" "Chr4" "TAIR10" "gene" 10453415 10454359 "AT4G19100" NA NA 1 NA NA
"724" "Chr4" "TAIR10" "gene" 10454497 10459328 "AT4G19110" NA NA 1 NA NA
"725" "Chr4" "TAIR10" "gene" 10454528 10459328 "AT4G19112" NA NA 1 NA NA
"726" "Chr4" "TAIR10" "gene" 10460295 10464174 "AT4G19120" NA NA 1 NA NA
"727" "Chr1" "TAIR10" "gene" 9228235 9232240 "AT1G26700" NA NA NA 1 NA
"728" "Chr1" "TAIR10" "gene" 9232328 9233144 "AT1G26710" NA NA NA 1 NA
"729" "Chr1" "TAIR10" "gene" 9234303 9234812 "AT1G26720" NA NA NA 1 NA
"730" "Chr1" "TAIR10" "gene" 9241435 9244650 "AT1G26730" NA NA NA 1 NA
"731" "Chr1" "TAIR10" "gene" 9244981 9246603 "AT1G26740" NA NA NA 1 NA
"732" "Chr1" "TAIR10" "gene" 9246787 9248274 "AT1G26750" NA NA NA 1 NA
"733" "Chr1" "TAIR10" "gene" 9248152 9249943 "AT1G26760" NA NA NA 1 NA
"734" "Chr1" "TAIR10" "gene" 13032806 13033247 "AT1G35435" NA NA NA 1 NA
"735" "Chr1" "TAIR10" "gene" 13035294 13036037 "AT1G35440" NA NA NA 1 NA
"736" "Chr1" "TAIR10" "gene" 13039916 13042102 "AT1G35460" NA NA NA 1 NA
"737" "Chr1" "TAIR10" "gene" 13043489 13043629 "AT1G35461" NA NA NA 1 NA
"738" "Chr1" "TAIR10" "gene" 13049164 13049433 "AT1G35467" NA NA NA 1 NA
"739" "Chr1" "TAIR10" "gene" 13051410 13055014 "AT1G35470" NA NA NA 1 NA
"740" "Chr1" "TAIR10" "gene" 26990525 26994259 "AT1G71770" NA NA NA 1 NA
"741" "Chr1" "TAIR10" "gene" 26995086 26996650 "AT1G71780" NA NA NA 1 NA
"742" "Chr1" "TAIR10" "gene" 26996809 26998977 "AT1G71790" NA NA NA 1 NA
"743" "Chr1" "TAIR10" "gene" 26999452 27002342 "AT1G71800" NA NA NA 1 NA
"744" "Chr1" "TAIR10" "gene" 27002414 27008176 "AT1G71810" NA NA NA 1 NA
"745" "Chr1" "TAIR10" "gene" 27009564 27017108 "AT1G71820" NA NA NA 1 NA
"746" "Chr3" "TAIR10" "gene" 9195503 9197124 "AT3G25250" NA NA NA 1 NA
"747" "Chr3" "TAIR10" "gene" 9199438 9202000 "AT3G25260" NA NA NA 1 NA
"748" "Chr3" "TAIR10" "gene" 9202880 9203623 "AT3G25265" NA NA NA 1 NA
"749" "Chr3" "TAIR10" "gene" 9203934 9204965 "AT3G25270" NA NA NA 1 NA
"750" "Chr3" "TAIR10" "gene" 9206183 9208036 "AT3G25280" NA NA NA 1 NA
"751" "Chr3" "TAIR10" "gene" 9208937 9210599 "AT3G25290" NA NA NA 1 NA
"752" "Chr3" "TAIR10" "gene" 9213156 9214281 "AT3G25400" NA NA NA 1 NA
"753" "Chr3" "TAIR10" "gene" 9251093 9255002 "AT3G25500" NA NA NA 1 NA
"754" "Chr3" "TAIR10" "gene" 9260838 9268797 "AT3G25510" NA NA NA 1 NA
"755" "Chr3" "TAIR10" "gene" 9260838 9268797 "AT3G25510" NA NA NA 1 NA
"756" "Chr3" "TAIR10" "gene" 9269293 9271400 "AT3G25520" NA NA NA 1 NA
"757" "Chr3" "TAIR10" "gene" 9271800 9273615 "AT3G25530" NA NA NA 1 NA
"758" "Chr3" "TAIR10" "gene" 9274335 9276685 "AT3G25540" NA NA NA 1 NA
"759" "Chr3" "TAIR10" "gene" 9276845 9278629 "AT3G25545" NA NA NA 1 NA
"760" "Chr3" "TAIR10" "gene" 9278878 9279587 "AT3G25550" NA NA NA 1 NA
"761" "Chr4" "TAIR10" "gene" 5614134 5615919 "AT4G08800" NA NA NA 1 NA
"762" "Chr4" "TAIR10" "gene" 5616052 5617939 "AT4G08810" NA NA NA 1 NA
"763" "Chr4" "TAIR10" "gene" 5631298 5633779 "AT4G08840" NA NA NA 1 NA
"764" "Chr5" "TAIR10" "gene" 17194197 17196032 "AT5G42890" NA NA NA 1 NA
"765" "Chr5" "TAIR10" "gene" 17196795 17197163 "AT5G42895" NA NA NA 1 NA
"766" "Chr5" "TAIR10" "gene" 17197641 17199793 "AT5G42900" NA NA NA 1 NA
"767" "Chr5" "TAIR10" "gene" 17201414 17202323 "AT5G42905" NA NA NA 1 NA
"768" "Chr5" "TAIR10" "gene" 17203742 17205380 "AT5G42910" NA NA NA 1 NA
"769" "Chr5" "TAIR10" "gene" 17206151 17209545 "AT5G42920" NA NA NA 1 NA
"770" "Chr5" "TAIR10" "gene" 17210546 17214220 "AT5G42930" NA NA NA 1 NA
"771" "Chr1" "TAIR10" "gene" 3310930 3322213 "AT1G10130" NA NA NA NA 1
"772" "Chr1" "TAIR10" "gene" 3322802 3323548 "AT1G10140" NA NA NA NA 1
"773" "Chr1" "TAIR10" "gene" 3325824 3327614 "AT1G10150" NA NA NA NA 1
"774" "Chr1" "TAIR10" "gene" 3327637 3328448 "AT1G10155" NA NA NA NA 1
"775" "Chr1" "TAIR10" "gene" 3333595 3337491 "AT1G10170" NA NA NA NA 1
"776" "Chr1" "TAIR10" "gene" 3338303 3341608 "AT1G10180" NA NA NA NA 1
"777" "Chr1" "TAIR10" "gene" 3310930 3322213 "AT1G10130" NA NA NA NA 1
"778" "Chr1" "TAIR10" "gene" 3322802 3323548 "AT1G10140" NA NA NA NA 1
"779" "Chr1" "TAIR10" "gene" 3325824 3327614 "AT1G10150" NA NA NA NA 1
"780" "Chr1" "TAIR10" "gene" 3327637 3328448 "AT1G10155" NA NA NA NA 1
"781" "Chr1" "TAIR10" "gene" 3333595 3337491 "AT1G10170" NA NA NA NA 1
"782" "Chr1" "TAIR10" "gene" 3338303 3341608 "AT1G10180" NA NA NA NA 1
"783" "Chr1" "TAIR10" "gene" 3310930 3322213 "AT1G10130" NA NA NA NA 1
"784" "Chr1" "TAIR10" "gene" 3322802 3323548 "AT1G10140" NA NA NA NA 1
"785" "Chr1" "TAIR10" "gene" 3325824 3327614 "AT1G10150" NA NA NA NA 1
"786" "Chr1" "TAIR10" "gene" 3327637 3328448 "AT1G10155" NA NA NA NA 1
"787" "Chr1" "TAIR10" "gene" 3333595 3337491 "AT1G10170" NA NA NA NA 1
"788" "Chr1" "TAIR10" "gene" 3338303 3341608 "AT1G10180" NA NA NA NA 1
"789" "Chr1" "TAIR10" "gene" 3322802 3323548 "AT1G10140" NA NA NA NA 1
"790" "Chr1" "TAIR10" "gene" 3325824 3327614 "AT1G10150" NA NA NA NA 1
"791" "Chr1" "TAIR10" "gene" 3327637 3328448 "AT1G10155" NA NA NA NA 1
"792" "Chr1" "TAIR10" "gene" 3333595 3337491 "AT1G10170" NA NA NA NA 1
"793" "Chr1" "TAIR10" "gene" 3338303 3341608 "AT1G10180" NA NA NA NA 1
"794" "Chr1" "TAIR10" "gene" 3322802 3323548 "AT1G10140" NA NA NA NA 1
"795" "Chr1" "TAIR10" "gene" 3325824 3327614 "AT1G10150" NA NA NA NA 1
"796" "Chr1" "TAIR10" "gene" 3327637 3328448 "AT1G10155" NA NA NA NA 1
"797" "Chr1" "TAIR10" "gene" 3333595 3337491 "AT1G10170" NA NA NA NA 1
"798" "Chr1" "TAIR10" "gene" 3338303 3341608 "AT1G10180" NA NA NA NA 1
"799" "Chr1" "TAIR10" "gene" 18522441 18539995 "AT1G50030" NA NA NA NA 1
"800" "Chr1" "TAIR10" "gene" 18542130 18543948 "AT1G50040" NA NA NA NA 1
"801" "Chr1" "TAIR10" "gene" 22607466 22610273 "AT1G61300" NA NA NA NA 1
"802" "Chr1" "TAIR10" "gene" 22613063 22615943 "AT1G61310" NA NA NA NA 1
"803" "Chr1" "TAIR10" "gene" 22617370 22619853 "AT1G61320" NA NA NA NA 1
"804" "Chr1" "TAIR10" "gene" 22622975 22624527 "AT1G61330" NA NA NA NA 1
"805" "Chr1" "TAIR10" "gene" 22607466 22610273 "AT1G61300" NA NA NA NA 1
"806" "Chr1" "TAIR10" "gene" 22613063 22615943 "AT1G61310" NA NA NA NA 1
"807" "Chr1" "TAIR10" "gene" 22617370 22619853 "AT1G61320" NA NA NA NA 1
"808" "Chr1" "TAIR10" "gene" 22622975 22624527 "AT1G61330" NA NA NA NA 1
"809" "Chr1" "TAIR10" "gene" 22628265 22630009 "AT1G61340" NA NA NA NA 1
"810" "Chr2" "TAIR10" "gene" 2842353 2843301 "AT2G06925" NA NA NA NA 1
"811" "Chr2" "TAIR10" "gene" 3984031 3984288 "AT2G10340" NA NA NA NA 1
"812" "Chr2" "TAIR10" "gene" 3984031 3984288 "AT2G10340" NA NA NA NA 1
"813" "Chr2" "TAIR10" "gene" 4106183 4106356 "AT2G10557" NA NA NA NA 1
"814" "Chr2" "TAIR10" "gene" 4109862 4110698 "AT2G10560" NA NA NA NA 1
"815" "Chr3" "TAIR10" "gene" 2971873 2974843 "AT3G09690" NA NA NA NA 1
"816" "Chr3" "TAIR10" "gene" 2974802 2976277 "AT3G09700" NA NA NA NA 1
"817" "Chr3" "TAIR10" "gene" 2976605 2979389 "AT3G09710" NA NA NA NA 1
"818" "Chr3" "TAIR10" "gene" 2980221 2983618 "AT3G09720" NA NA NA NA 1
"819" "Chr3" "TAIR10" "gene" 2983934 2986455 "AT3G09730" NA NA NA NA 1
"820" "Chr3" "TAIR10" "gene" 2986626 2987969 "AT3G09735" NA NA NA NA 1
"821" "Chr3" "TAIR10" "gene" 2989431 2991661 "AT3G09740" NA NA NA NA 1
"822" "Chr3" "TAIR10" "gene" 2991655 2992679 "AT3G09750" NA NA NA NA 1
"823" "Chr3" "TAIR10" "gene" 2992654 2995634 "AT3G09760" NA NA NA NA 1
"824" "Chr3" "TAIR10" "gene" 2974802 2976277 "AT3G09700" NA NA NA NA 1
"825" "Chr3" "TAIR10" "gene" 2976605 2979389 "AT3G09710" NA NA NA NA 1
"826" "Chr3" "TAIR10" "gene" 2980221 2983618 "AT3G09720" NA NA NA NA 1
"827" "Chr3" "TAIR10" "gene" 2983934 2986455 "AT3G09730" NA NA NA NA 1
"828" "Chr3" "TAIR10" "gene" 2986626 2987969 "AT3G09735" NA NA NA NA 1
"829" "Chr3" "TAIR10" "gene" 2989431 2991661 "AT3G09740" NA NA NA NA 1
"830" "Chr3" "TAIR10" "gene" 2991655 2992679 "AT3G09750" NA NA NA NA 1
"831" "Chr3" "TAIR10" "gene" 2992654 2995634 "AT3G09760" NA NA NA NA 1
"832" "Chr3" "TAIR10" "gene" 2976605 2979389 "AT3G09710" NA NA NA NA 1
"833" "Chr3" "TAIR10" "gene" 2980221 2983618 "AT3G09720" NA NA NA NA 1
"834" "Chr3" "TAIR10" "gene" 2983934 2986455 "AT3G09730" NA NA NA NA 1
"835" "Chr3" "TAIR10" "gene" 2986626 2987969 "AT3G09735" NA NA NA NA 1
"836" "Chr3" "TAIR10" "gene" 2989431 2991661 "AT3G09740" NA NA NA NA 1
"837" "Chr3" "TAIR10" "gene" 2991655 2992679 "AT3G09750" NA NA NA NA 1
"838" "Chr3" "TAIR10" "gene" 2992654 2995634 "AT3G09760" NA NA NA NA 1
"839" "Chr3" "TAIR10" "gene" 2996269 2998190 "AT3G09770" NA NA NA NA 1
"840" "Chr3" "TAIR10" "gene" 2976605 2979389 "AT3G09710" NA NA NA NA 1
"841" "Chr3" "TAIR10" "gene" 2980221 2983618 "AT3G09720" NA NA NA NA 1
"842" "Chr3" "TAIR10" "gene" 2983934 2986455 "AT3G09730" NA NA NA NA 1
"843" "Chr3" "TAIR10" "gene" 2986626 2987969 "AT3G09735" NA NA NA NA 1
"844" "Chr3" "TAIR10" "gene" 2989431 2991661 "AT3G09740" NA NA NA NA 1
"845" "Chr3" "TAIR10" "gene" 2991655 2992679 "AT3G09750" NA NA NA NA 1
"846" "Chr3" "TAIR10" "gene" 2992654 2995634 "AT3G09760" NA NA NA NA 1
"847" "Chr3" "TAIR10" "gene" 2996269 2998190 "AT3G09770" NA NA NA NA 1
"848" "Chr3" "TAIR10" "gene" 2976605 2979389 "AT3G09710" NA NA NA NA 1
"849" "Chr3" "TAIR10" "gene" 2980221 2983618 "AT3G09720" NA NA NA NA 1
"850" "Chr3" "TAIR10" "gene" 2983934 2986455 "AT3G09730" NA NA NA NA 1
"851" "Chr3" "TAIR10" "gene" 2986626 2987969 "AT3G09735" NA NA NA NA 1
"852" "Chr3" "TAIR10" "gene" 2989431 2991661 "AT3G09740" NA NA NA NA 1
"853" "Chr3" "TAIR10" "gene" 2991655 2992679 "AT3G09750" NA NA NA NA 1
